Freq.	V(n002)
5.97035286583781e+03	(-3.87623276698885e+01dB,-1.74812149062277e+02°)
5.98411595060263e+03	(-3.88045118805091e+01dB,-1.74834073672973e+02°)
5.99791076255453e+03	(-3.88466860819416e+01dB,-1.74855972483950e+02°)
6.01173737483221e+03	(-3.88888503237108e+01dB,-1.74877845748114e+02°)
6.02559586074301e+03	(-3.89310046550909e+01dB,-1.74899693718246e+02°)
6.03948629376323e+03	(-3.89731491251071e+01dB,-1.74921516647009e+02°)
6.05340874753857e+03	(-3.90152837825372e+01dB,-1.74943314786962e+02°)
6.06736329588448e+03	(-3.90574086759127e+01dB,-1.74965088390562e+02°)
6.08135001278661e+03	(-3.90995238535201e+01dB,-1.74986837710180e+02°)
6.09536897240112e+03	(-3.91416293634022e+01dB,-1.75008562998104e+02°)
6.10942024905514e+03	(-3.91837252533593e+01dB,-1.75030264506548e+02°)
6.12350391724716e+03	(-3.92258115709509e+01dB,-1.75051942487666e+02°)
6.13762005164736e+03	(-3.92678883634963e+01dB,-1.75073597193555e+02°)
6.15176872709810e+03	(-3.93099556780766e+01dB,-1.75095228876266e+02°)
6.16595001861424e+03	(-3.93520135615352e+01dB,-1.75116837787814e+02°)
6.18016400138357e+03	(-3.93940620604798e+01dB,-1.75138424180182e+02°)
6.19441075076723e+03	(-3.94361012212831e+01dB,-1.75159988305338e+02°)
6.20869034230005e+03	(-3.94781310900840e+01dB,-1.75181530415233e+02°)
6.22300285169101e+03	(-3.95201517127895e+01dB,-1.75203050761821e+02°)
6.23734835482360e+03	(-3.95621631350750e+01dB,-1.75224549597057e+02°)
6.25172692775627e+03	(-3.96041654023861e+01dB,-1.75246027172914e+02°)
6.26613864672276e+03	(-3.96461585599396e+01dB,-1.75267483741387e+02°)
6.28058358813258e+03	(-3.96881426527248e+01dB,-1.75288919554503e+02°)
6.29506182857138e+03	(-3.97301177255045e+01dB,-1.75310334864331e+02°)
6.30957344480133e+03	(-3.97720838228162e+01dB,-1.75331729922988e+02°)
6.32411851376159e+03	(-3.98140409889735e+01dB,-1.75353104982648e+02°)
6.33869711256867e+03	(-3.98559892680669e+01dB,-1.75374460295555e+02°)
6.35330931851683e+03	(-3.98979287039653e+01dB,-1.75395796114026e+02°)
6.36795520907855e+03	(-3.99398593403168e+01dB,-1.75417112690462e+02°)
6.38263486190488e+03	(-3.99817812205500e+01dB,-1.75438410277357e+02°)
6.39734835482587e+03	(-4.00236943878752e+01dB,-1.75459689127308e+02°)
6.41209576585100e+03	(-4.00655988852854e+01dB,-1.75480949493019e+02°)
6.42687717316958e+03	(-4.01074947555574e+01dB,-1.75502191627316e+02°)
6.44169265515116e+03	(-4.01493820412527e+01dB,-1.75523415783149e+02°)
6.45654229034594e+03	(-4.01912607847193e+01dB,-1.75544622213607e+02°)
6.47142615748521e+03	(-4.02331310280919e+01dB,-1.75565811171922e+02°)
6.48634433548176e+03	(-4.02749928132934e+01dB,-1.75586982911481e+02°)
6.50129690343028e+03	(-4.03168461820360e+01dB,-1.75608137685830e+02°)
6.51628394060780e+03	(-4.03586911758223e+01dB,-1.75629275748691e+02°)
6.53130552647410e+03	(-4.04005278359459e+01dB,-1.75650397353960e+02°)
6.54636174067212e+03	(-4.04423562034932e+01dB,-1.75671502755724e+02°)
6.56145266302842e+03	(-4.04841763193436e+01dB,-1.75692592208269e+02°)
6.57657837355357e+03	(-4.05259882241712e+01dB,-1.75713665966082e+02°)
6.59173895244258e+03	(-4.05677919584454e+01dB,-1.75734724283868e+02°)
6.60693448007532e+03	(-4.06095875624322e+01dB,-1.75755767416554e+02°)
6.62216503701698e+03	(-4.06513750761950e+01dB,-1.75776795619299e+02°)
6.63743070401845e+03	(-4.06931545395957e+01dB,-1.75797809147503e+02°)
6.65273156201677e+03	(-4.07349259922955e+01dB,-1.75818808256815e+02°)
6.66806769213558e+03	(-4.07766894737561e+01dB,-1.75839793203143e+02°)
6.68343917568550e+03	(-4.08184450232408e+01dB,-1.75860764242660e+02°)
6.69884609416462e+03	(-4.08601926798150e+01dB,-1.75881721631818e+02°)
6.71428852925887e+03	(-4.09019324823475e+01dB,-1.75902665627352e+02°)
6.72976656284253e+03	(-4.09436644695116e+01dB,-1.75923596486289e+02°)
6.74528027697857e+03	(-4.09853886797856e+01dB,-1.75944514465962e+02°)
6.76082975391916e+03	(-4.10271051514538e+01dB,-1.75965419824012e+02°)
6.77641507610609e+03	(-4.10688139226080e+01dB,-1.75986312818401e+02°)
6.79203632617119e+03	(-4.11105150311478e+01dB,-1.76007193707421e+02°)
6.80769358693675e+03	(-4.11522085147817e+01dB,-1.76028062749700e+02°)
6.82338694141603e+03	(-4.11938944110280e+01dB,-1.76048920204215e+02°)
6.83911647281363e+03	(-4.12355727572158e+01dB,-1.76069766330296e+02°)
6.85488226452595e+03	(-4.12772435904860e+01dB,-1.76090601387641e+02°)
6.87068440014165e+03	(-4.13189069477916e+01dB,-1.76111425636318e+02°)
6.88652296344209e+03	(-4.13605628658995e+01dB,-1.76132239336781e+02°)
6.90239803840175e+03	(-4.14022113813904e+01dB,-1.76153042749872e+02°)
6.91830970918869e+03	(-4.14438525306603e+01dB,-1.76173836136838e+02°)
6.93425806016502e+03	(-4.14854863499214e+01dB,-1.76194619759331e+02°)
6.95024317588729e+03	(-4.15271128752024e+01dB,-1.76215393879425e+02°)
6.96626514110701e+03	(-4.15687321423500e+01dB,-1.76236158759620e+02°)
6.98232404077103e+03	(-4.16103441870290e+01dB,-1.76256914662855e+02°)
6.99841996002205e+03	(-4.16519490447240e+01dB,-1.76277661852512e+02°)
7.01455298419903e+03	(-4.16935467507394e+01dB,-1.76298400592430e+02°)
7.03072319883765e+03	(-4.17351373402009e+01dB,-1.76319131146912e+02°)
7.04693068967078e+03	(-4.17767208480557e+01dB,-1.76339853780734e+02°)
7.06317554262893e+03	(-4.18182973090738e+01dB,-1.76360568759155e+02°)
7.07945784384069e+03	(-4.18598667578485e+01dB,-1.76381276347927e+02°)
7.09577767963319e+03	(-4.19014292287973e+01dB,-1.76401976813301e+02°)
7.11213513653259e+03	(-4.19429847561627e+01dB,-1.76422670422040e+02°)
7.12853030126450e+03	(-4.19845333740128e+01dB,-1.76443357441425e+02°)
7.14496326075443e+03	(-4.20260751162423e+01dB,-1.76464038139267e+02°)
7.16143410212832e+03	(-4.20676100165732e+01dB,-1.76484712783917e+02°)
7.17794291271291e+03	(-4.21091381085554e+01dB,-1.76505381644270e+02°)
7.19448978003629e+03	(-4.21506594255676e+01dB,-1.76526044989782e+02°)
7.21107479182829e+03	(-4.21921740008180e+01dB,-1.76546703090473e+02°)
7.22769803602099e+03	(-4.22336818673450e+01dB,-1.76567356216940e+02°)
7.24435960074919e+03	(-4.22751830580181e+01dB,-1.76588004640365e+02°)
7.26105957435083e+03	(-4.23166776055383e+01dB,-1.76608648632525e+02°)
7.27779804536752e+03	(-4.23581655424391e+01dB,-1.76629288465801e+02°)
7.29457510254497e+03	(-4.23996469010869e+01dB,-1.76649924413191e+02°)
7.31139083483345e+03	(-4.24411217136822e+01dB,-1.76670556748312e+02°)
7.32824533138832e+03	(-4.24825900122598e+01dB,-1.76691185745419e+02°)
7.34513868157042e+03	(-4.25240518286896e+01dB,-1.76711811679406e+02°)
7.36207097494663e+03	(-4.25655071946775e+01dB,-1.76732434825822e+02°)
7.37904230129028e+03	(-4.26069561417659e+01dB,-1.76753055460877e+02°)
7.39605275058165e+03	(-4.26483987013342e+01dB,-1.76773673861454e+02°)
7.41310241300844e+03	(-4.26898349046000e+01dB,-1.76794290305118e+02°)
7.43019137896628e+03	(-4.27312647826189e+01dB,-1.76814905070126e+02°)
7.44731973905915e+03	(-4.27726883662862e+01dB,-1.76835518435434e+02°)
7.46448758409993e+03	(-4.28141056863365e+01dB,-1.76856130680713e+02°)
7.48169500511080e+03	(-4.28555167733450e+01dB,-1.76876742086352e+02°)
7.49894209332382e+03	(-4.28969216577280e+01dB,-1.76897352933474e+02°)
7.51622894018131e+03	(-4.29383203697433e+01dB,-1.76917963503942e+02°)
7.53355563733643e+03	(-4.29797129394912e+01dB,-1.76938574080370e+02°)
7.55092227665359e+03	(-4.30210993969145e+01dB,-1.76959184946134e+02°)
7.56832895020899e+03	(-4.30624797717997e+01dB,-1.76979796385381e+02°)
7.58577575029108e+03	(-4.31038540937773e+01dB,-1.77000408683041e+02°)
7.60326276940106e+03	(-4.31452223923225e+01dB,-1.77021022124833e+02°)
7.62079010025336e+03	(-4.31865846967556e+01dB,-1.77041636997280e+02°)
7.63835783577615e+03	(-4.32279410362427e+01dB,-1.77062253587717e+02°)
7.65596606911180e+03	(-4.32692914397963e+01dB,-1.77082872184301e+02°)
7.67361489361743e+03	(-4.33106359362758e+01dB,-1.77103493076022e+02°)
7.69130440286533e+03	(-4.33519745543880e+01dB,-1.77124116552714e+02°)
7.70903469064353e+03	(-4.33933073226877e+01dB,-1.77144742905062e+02°)
7.72680585095625e+03	(-4.34346342695781e+01dB,-1.77165372424618e+02°)
7.74461797802442e+03	(-4.34759554233118e+01dB,-1.77186005403808e+02°)
7.76247116628614e+03	(-4.35172708119906e+01dB,-1.77206642135941e+02°)
7.78036551039727e+03	(-4.35585804635667e+01dB,-1.77227282915223e+02°)
7.79830110523181e+03	(-4.35998844058427e+01dB,-1.77247928036767e+02°)
7.81627804588252e+03	(-4.36411826664723e+01dB,-1.77268577796603e+02°)
7.83429642766134e+03	(-4.36824752729609e+01dB,-1.77289232491686e+02°)
7.85235634609993e+03	(-4.37237622526659e+01dB,-1.77309892419912e+02°)
7.87045789695020e+03	(-4.37650436327974e+01dB,-1.77330557880125e+02°)
7.88860117618475e+03	(-4.38063194404184e+01dB,-1.77351229172131e+02°)
7.90678627999746e+03	(-4.38475897024454e+01dB,-1.77371906596703e+02°)
7.92501330480392e+03	(-4.38888544456489e+01dB,-1.77392590455599e+02°)
7.94328234724202e+03	(-4.39301136966539e+01dB,-1.77413281051569e+02°)
7.96159350417239e+03	(-4.39713674819402e+01dB,-1.77433978688366e+02°)
7.97994687267897e+03	(-4.40126158278429e+01dB,-1.77454683670760e+02°)
7.99834255006948e+03	(-4.40538587605526e+01dB,-1.77475396304546e+02°)
8.01678063387599e+03	(-4.40950963061166e+01dB,-1.77496116896554e+02°)
8.03526122185537e+03	(-4.41363284904382e+01dB,-1.77516845754665e+02°)
8.05378441198986e+03	(-4.41775553392780e+01dB,-1.77537583187820e+02°)
8.07235030248757e+03	(-4.42187768782540e+01dB,-1.77558329506031e+02°)
8.09095899178301e+03	(-4.42599931328418e+01dB,-1.77579085020389e+02°)
8.10961057853759e+03	(-4.43012041283753e+01dB,-1.77599850043084e+02°)
8.12830516164018e+03	(-4.43424098900469e+01dB,-1.77620624887407e+02°)
8.14704284020758e+03	(-4.43836104429079e+01dB,-1.77641409867770e+02°)
8.16582371358510e+03	(-4.44248058118690e+01dB,-1.77662205299709e+02°)
8.18464788134707e+03	(-4.44659960217004e+01dB,-1.77683011499904e+02°)
8.20351544329736e+03	(-4.45071810970325e+01dB,-1.77703828786185e+02°)
8.22242649946988e+03	(-4.45483610623559e+01dB,-1.77724657477546e+02°)
8.24138115012919e+03	(-4.45895359420218e+01dB,-1.77745497894156e+02°)
8.26037949577095e+03	(-4.46307057602425e+01dB,-1.77766350357371e+02°)
8.27942163712250e+03	(-4.46718705410918e+01dB,-1.77787215189748e+02°)
8.29850767514339e+03	(-4.47130303085050e+01dB,-1.77808092715053e+02°)
8.31763771102587e+03	(-4.47541850862792e+01dB,-1.77828983258277e+02°)
8.33681184619550e+03	(-4.47953348980740e+01dB,-1.77849887145645e+02°)
8.35603018231164e+03	(-4.48364797674115e+01dB,-1.77870804704629e+02°)
8.37529282126798e+03	(-4.48776197176765e+01dB,-1.77891736263964e+02°)
8.39459986519312e+03	(-4.49187547721170e+01dB,-1.77912682153653e+02°)
8.41395141645110e+03	(-4.49598849538444e+01dB,-1.77933642704985e+02°)
8.43334757764190e+03	(-4.50010102858336e+01dB,-1.77954618250546e+02°)
8.45278845160204e+03	(-4.50421307909237e+01dB,-1.77975609124230e+02°)
8.47227414140510e+03	(-4.50832464918175e+01dB,-1.77996615661255e+02°)
8.49180475036227e+03	(-4.51243574110826e+01dB,-1.78017638198172e+02°)
8.51138038202290e+03	(-4.51654635711507e+01dB,-1.78038677072877e+02°)
8.53100114017503e+03	(-4.52065649943189e+01dB,-1.78059732624628e+02°)
8.55066712884596e+03	(-4.52476617027489e+01dB,-1.78080805194055e+02°)
8.57037845230282e+03	(-4.52887537184677e+01dB,-1.78101895123174e+02°)
8.59013521505308e+03	(-4.53298410633680e+01dB,-1.78123002755397e+02°)
8.60993752184513e+03	(-4.53709237592078e+01dB,-1.78144128435548e+02°)
8.62978547766882e+03	(-4.54120018276110e+01dB,-1.78165272509877e+02°)
8.64967918775605e+03	(-4.54530752900676e+01dB,-1.78186435326070e+02°)
8.66961875758128e+03	(-4.54941441679337e+01dB,-1.78207617233261e+02°)
8.68960429286213e+03	(-4.55352084824315e+01dB,-1.78228818582053e+02°)
8.70963589955992e+03	(-4.55762682546498e+01dB,-1.78250039724521e+02°)
8.72971368388023e+03	(-4.56173235055440e+01dB,-1.78271281014233e+02°)
8.74983775227347e+03	(-4.56583742559362e+01dB,-1.78292542806262e+02°)
8.77000821143545e+03	(-4.56994205265152e+01dB,-1.78313825457194e+02°)
8.79022516830795e+03	(-4.57404623378369e+01dB,-1.78335129325151e+02°)
8.81048873007924e+03	(-4.57814997103241e+01dB,-1.78356454769797e+02°)
8.83079900418473e+03	(-4.58225326642669e+01dB,-1.78377802152355e+02°)
8.85115609830745e+03	(-4.58635612198224e+01dB,-1.78399171835620e+02°)
8.87156012037870e+03	(-4.59045853970153e+01dB,-1.78420564183973e+02°)
8.89201117857858e+03	(-4.59456052157373e+01dB,-1.78441979563395e+02°)
8.91250938133654e+03	(-4.59866206957479e+01dB,-1.78463418341483e+02°)
8.93305483733204e+03	(-4.60276318566737e+01dB,-1.78484880887459e+02°)
8.95364765549502e+03	(-4.60686387180092e+01dB,-1.78506367572191e+02°)
8.97428794500656e+03	(-4.61096412991161e+01dB,-1.78527878768200e+02°)
8.99497581529943e+03	(-4.61506396192239e+01dB,-1.78549414849680e+02°)
9.01571137605864e+03	(-4.61916336974296e+01dB,-1.78570976192512e+02°)
9.03649473722209e+03	(-4.62326235526978e+01dB,-1.78592563174274e+02°)
9.05732600898107e+03	(-4.62736092038605e+01dB,-1.78614176174260e+02°)
9.07820530178092e+03	(-4.63145906696175e+01dB,-1.78635815573493e+02°)
9.09913272632158e+03	(-4.63555679685361e+01dB,-1.78657481754740e+02°)
9.12010839355816e+03	(-4.63965411190509e+01dB,-1.78679175102527e+02°)
9.14113241470156e+03	(-4.64375101394641e+01dB,-1.78700896003154e+02°)
9.16220490121905e+03	(-4.64784750479452e+01dB,-1.78722644844708e+02°)
9.18332596483486e+03	(-4.65194358625312e+01dB,-1.78744422017082e+02°)
9.20449571753076e+03	(-4.65603926011261e+01dB,-1.78766227911985e+02°)
9.22571427154668e+03	(-4.66013452815013e+01dB,-1.78788062922964e+02°)
9.24698173938127e+03	(-4.66422939212950e+01dB,-1.78809927445411e+02°)
9.26829823379254e+03	(-4.66832385380126e+01dB,-1.78831821876587e+02°)
9.28966386779840e+03	(-4.67241791490261e+01dB,-1.78853746615631e+02°)
9.31107875467734e+03	(-4.67651157715744e+01dB,-1.78875702063578e+02°)
9.33254300796894e+03	(-4.68060484227629e+01dB,-1.78897688623376e+02°)
9.35405674147455e+03	(-4.68469771195633e+01dB,-1.78919706699898e+02°)
9.37562006925783e+03	(-4.68879018788138e+01dB,-1.78941756699961e+02°)
9.39723310564540e+03	(-4.69288227172184e+01dB,-1.78963839032344e+02°)
9.41889596522744e+03	(-4.69697396513471e+01dB,-1.78985954107797e+02°)
9.44060876285825e+03	(-4.70106526976357e+01dB,-1.79008102339063e+02°)
9.46237161365695e+03	(-4.70515618723854e+01dB,-1.79030284140894e+02°)
9.48418463300799e+03	(-4.70924671917627e+01dB,-1.79052499930063e+02°)
9.50604793656183e+03	(-4.71333686717990e+01dB,-1.79074750125384e+02°)
9.52796164023553e+03	(-4.71742663283907e+01dB,-1.79097035147729e+02°)
9.54992586021337e+03	(-4.72151601772986e+01dB,-1.79119355420042e+02°)
9.57194071294745e+03	(-4.72560502341480e+01dB,-1.79141711367357e+02°)
9.59400631515833e+03	(-4.72969365144280e+01dB,-1.79164103416814e+02°)
9.61612278383564e+03	(-4.73378190334914e+01dB,-1.79186531997678e+02°)
9.63829023623870e+03	(-4.73786978065546e+01dB,-1.79208997541354e+02°)
9.66050878989713e+03	(-4.74195728486969e+01dB,-1.79231500481404e+02°)
9.68277856261148e+03	(-4.74604441748606e+01dB,-1.79254041253565e+02°)
9.70509967245388e+03	(-4.75013117998501e+01dB,-1.79276620295764e+02°)
9.72747223776863e+03	(-4.75421757383323e+01dB,-1.79299238048141e+02°)
9.74989637717285e+03	(-4.75830360048355e+01dB,-1.79321894953060e+02°)
9.77237220955708e+03	(-4.76238926137494e+01dB,-1.79344591455131e+02°)
9.79489985408596e+03	(-4.76647455793248e+01dB,-1.79367328001222e+02°)
9.81747943019881e+03	(-4.77055949156728e+01dB,-1.79390105040486e+02°)
9.84011105761031e+03	(-4.77464406367649e+01dB,-1.79412923024371e+02°)
9.86279485631107e+03	(-4.77872827564321e+01dB,-1.79435782406638e+02°)
9.88553094656835e+03	(-4.78281212883648e+01dB,-1.79458683643387e+02°)
9.90831944892663e+03	(-4.78689562461120e+01dB,-1.79481627193064e+02°)
9.93116048420829e+03	(-4.79097876430811e+01dB,-1.79504613516490e+02°)
9.95405417351422e+03	(-4.79506154925375e+01dB,-1.79527643076870e+02°)
9.97700063822448e+03	(-4.79914398076036e+01dB,-1.79550716339818e+02°)
1.00000000000000e+04	(-4.80322606012608e+01dB,-1.79573833773374e+02°)
